"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","information","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information.1","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.2","Selfidentity_rarelythinkabout","Selfidentity_kindofperson","Selfidentity_exercisingenoughimportant","Selfidentity_notthinkingaboutexercisingregularly","Selfidentity_seemyselfas","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_wouldfeelatalossgivingupwrongbehavior","Selfidentity_lossgivingupexercising","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_exercisingenoughmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","information.3","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..1","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b4955b7e6ef6c25e8513fa5159534131a007b7d9caabc110e79165fa3e822f85","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","20194768c14638ccb49115fb944ed7eb4de7371925b2c60b7c2dca50a5430d07","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","0a76cbde63a78502fe3a28f949dd4b0d352f5c53ff379d44a83a485de437b59a","fe38eefc3c76f1a327c8bc0137cae9f7f2b501f3527b240c1ecbb6fa2cbffeec","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,1,4,5,5,5,5,4,5,5,5,5,5,1,5,5,5,5,4,5,5,1,3,4,1,2,5,5,5,5,5,3,5,5,2,5,5,1,4,4,"eb0eeda40ef8172905cc6a8d938b317fa39b41fd4d5173f697a454edfe68293b","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","4d270448ce2fb25dc2c1873a859f91479c08c3023958ecbd6f66bcadc5d3ff8b","e8ee4aac97f882c3e0edbb797f4d4e6ea2b3cad0a9bcbe2045f5a21550e1b6f7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_32",4.75,4.54545454545455,4.75,5,4.85714285714286,5,4.66666666666667,4.66666666666667,4,5
"4f40a90b2d49ab71136310493749386a1fa8affdd2f1069566df1c2906c5724d","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","de737286a600feb2e9b989a118feef15d90c475d8efc3785c938c4842ac57d8d","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","143d79ed49b28a7ed5a43dade0ded2be6f61c0d105ae82af33e88036d9890a64","d906187e1767c0f86cf96a69e2a69d70837dbdd2044687e810fe4ea8dfb3e1d9","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,1,5,6,6,5,5,5,6,6,6,6,6,1,6,6,6,6,6,6,6,1,6,6,2,1,6,6,6,5,6,3,5,6,1,4,6,1,5,6,"b3fee75891502a3e202d3bbdfbc45828567301c91167f388b076a7fc552eedfa","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","c347c9e1635f7be084560a6cd33afb1c3a5cae466342cca67695ace3b003628f","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","b2a9b12fb5fe4b85064386aea48c034978f6d8adfd8c12901ea6eb409dde2885","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","2631c4eb6853b6a2f5513e178f8aebc037ef46ce0a59ea1509aa45b134ec84f1","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_33",6,5.45454545454545,5.5,6,5.71428571428571,6,6,5.66666666666667,5.5,5
"6a7cfa4bfda5230bf5ec8c7980ebdd04b1c64c0417df2e4d7cdf3717936530ce","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","608d972cede65b76340a454736db204ce7a391cc8e04f5858ba466a2f5426885","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","cce5ee693cb354d10ba3646fb0b0583ab1b159bc6958594a88a603cbf597d687","efdecf365b9837f2bba6a432bb5ec449df541b00bc8d420461c31755b2c2b3ea","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,2,2,1,5,4,5,5,6,5,7,4,5,6,7,1,6,5,6,6,4,5,5,1,1,5,1,1,7,7,6,6,6,3,6,6,2,5,5,1,5,6,"1aa1bc953badb838224fa619a3c10f3ba1711f6f6d355d82ed9956e81d7884bc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","f3f45c7352ed2bedc69afd93fe91beb34b5ed3a5e738a8cd07f03c1154fa2cda","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","06ef3f8dc0455c4d46cea33bbb302687c75d88a445592d371f4a7787074ae689","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_34",6,5.18181818181818,5.5,6,5.71428571428571,5.75,4.66666666666667,4.66666666666667,5.5,5
"f2bd60a3c2e4d14fa0801f16b23dc2b881a601a76f1bba86e5179ffafc1c0693","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","3e0e3447872a77eb2947d32c3663f3c08355c1c98ab91d8caa3e74ceea1c46b3","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","612663f2c7aed2c603ea91812443fdab190a6e128e8b248aaaa4334d7edd3660","2f9f0c9eb9d9b4e9ffb95d35540a7497bb8b6c9299311ce0eefe728d8138dcd3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,2,1,6,6,7,7,7,6,7,7,7,7,7,1,6,7,7,7,6,6,7,1,6,6,1,5,6,2,6,6,6,6,6,6,1,3,6,1,7,6,"f9c522e55956e70c954470e47731644bd860bed6b74a6ca67a6c0ea0a28102cb","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","750a190f95573d8467fc5bfba71e34917d9c6a873721456af28892df7a86e880","4a7458ea3ef630cbeacf6697aeda80073acb049e9e2295415f2efafaea44c665","2ec417baa80cf2e2588506ccebbe5b05d24b6ac48d0b32ac0f44010e04799c1f","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_35",6,5.36363636363636,6.75,7,6.85714285714286,6.75,6.33333333333333,6.33333333333333,6.5,7
"aff22e02368655fc40bbcd62a547df1ce1359329d92de746114debac4a5e09c6","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","544732bf0be18f9ced802020357d3e7e9398af555161604798dfc1c4764ca4c4","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","50e1154ca44e7f476bb1f0307b26c85d8c9a15ade481a64d0461ec74f261d8cf","b9e6875a4c2cd52b55ddb9e4cbe8a528c79e720121fbc4ac504fd411a0a7e59d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,1,2,1,6,7,7,7,7,4,7,7,7,7,7,1,5,7,7,7,5,6,6,1,1,4,2,1,7,6,6,7,6,2,7,5,0,6,6,1,6,5,"85ecb6df1e559e0e18ff424f0604ef18d4ae89b69abcbdda59c76775461bce7d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","239e5edd05713ec554e9bdcdd7c42c2c242e786291d3985e014eab4a1be168d9","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_36",5.5,5.09090909090909,6.25,7,6.57142857142857,6.5,5.66666666666667,6.66666666666667,5.5,7
"b4aa27087b549ca0a4a9e7279ba5cd4cd81218deffb2d862af72b398f125f14e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","048277d765a0a89f57b4efa612bcff1167d5d9a34497dc7237ffed5e323fabd2","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","a7ee8dae96deb3b6d58ce3d9042dbd35f140d20b62bc37aaf2a93cd269016000","d33733a44b9e57fef5126936cf8eddf1d48e04db538cb625f070a8f8f15bf5d6","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,1,6,6,6,6,6,6,6,6,6,6,6,1,6,7,6,6,7,6,6,1,5,5,3,4,4,4,4,4,5,4,5,5,2,5,5,1,6,6,"80496497b89834f0a23b5d874cdbeeedd4c674abc5c0c97dabffbf5fc228b7e7","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","5c7c03e34a03a525c39bf6cbaae5743e47e9e07eb8e858e44d08836284257309","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","06ef3f8dc0455c4d46cea33bbb302687c75d88a445592d371f4a7787074ae689","43d3531fe224419a1bf6d4a0cad6fd007927d40f41eee27a52338c893140ed99","ad3ef1ebd368c160bad4abc8af2bdfda64d7dc351993059c23b96945ab1d66a0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_37",4.75,4.54545454545455,6,6,6,6.25,6.33333333333333,6,6,6
"96265571432d1da32b38533fee78eca0babd7b30b655efe4c3a2253a97ca89de","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","f2cf6c5d2793eff4c59f13f49f2a26e6df51b76e250ccaa2542c2380dcb22f8f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","9c084db68eb345c712605914038a5972c12bf072663569d99f6bf721c5b0c603","03b2db637f2bbb690d7e4cdf9fc93c13a3466ecb8330d5b1500119bf88fae5dc","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,2,1,7,6,6,7,7,7,7,7,6,7,6,1,7,6,3,6,7,6,6,1,5,5,0,4,6,4,5,7,5,6,5,6,1,6,3,1,7,7,"bf327b1a512984e1e3348666c50b1538800ee68647c52e64028f43260964e4aa","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_38",5.5,5.27272727272727,7,6.33333333333333,6.71428571428571,5.5,6.33333333333333,6.33333333333333,7,7
"50442babccfe1e8e0b4d37e2742bac0f346c7c4950c63e8c92a13f07de71ada0","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","c44835cc2e1d57718bf76716f138ac3711618caef2d241282431b46bda07b0b6","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","09335a65a0aae630a8bbcd3ea27bc62486717289076f0de4da9999b48198673e","ac16ecda493a05fbf8ad550776359e6a8bb31b6c47a924fa9eeda98ab6c8e408","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,2,1,5,5,5,3,6,6,6,6,6,6,6,1,5,6,6,5,3,5,5,1,5,5,2,4,5,4,5,4,5,4,5,5,3,4,4,1,5,6,"2da99d49ae258a72e56e85fce4faf84ce7ea019d004098d37dc8b81d6240670f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","473ebc47027d4409fe8a0d589223ef239c1414e64fcc758d1b9da9b9425c95d8","f6b219c87dd3add71347254135655251b364fd8b4c88d2f844bb3e9840d5ba4e","db35392d8c2865815c1f934f01f59915864040f0d5d1395accc8d3530c1aae9e","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_40",5,4.54545454545455,6,6,6,5.5,4.33333333333333,5,5.5,3
"5dffe275dae1763b0837b47458d00d7c4cd8415d5b2831490ef622097de97f66","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","a90b9f8b35fd63d4e395922ab4d223d3f55f149407f7274ac066c635ef401423","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","8df315e1dd337cba980964d7ff9d4b3e0f045780db57bd7add0ec117018ad380","73cb9c84c6e241a25b76d081f026d9d27804ac1cb7e68b94bcf0462c4db8e053","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,1,2,1,6,6,5,7,6,4,5,6,5,4,6,1,5,6,5,7,4,6,5,1,3,6,3,4,6,7,6,6,5,3,5,6,2,6,7,1,5,7,"5fe3638c1add68683aca549654a56721b9988fc799e6fd8ff350ab77a4129df2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","fd43e37e7d066ba86bdfb0fce8ff7eb11451ce694b4983f775f8b3dadc42865c","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_41",5.75,5.54545454545455,5.25,5,5.14285714285714,5.75,5,5.66666666666667,6,7
"b4e5dac7f26479771baa5f9845e8f5f960c69a462cecc2ea95f7fa004b01d92e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","dddff69a7cdea9465cff1124fe28000267d7e550c3422c4645c865911325daad","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","893926ec643b9019315bbe0e43fb61cc80950ab25091a84289a757216d4dcdc8","cc22a29d415b1164c929e7f9abb382b1a593791319fb233e7da8e52f7e7a00d2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,2,1,7,7,6,7,7,6,7,7,7,7,7,1,7,6,7,7,6,6,6,1,2,6,1,1,7,5,6,6,6,3,5,6,1,6,6,1,6,6,"24cf9cf678a18ac6a883a7e3e4b4a4d6d48dd09576f13a1fc72cde7d57a23913","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","43d3531fe224419a1bf6d4a0cad6fd007927d40f41eee27a52338c893140ed99","ad3ef1ebd368c160bad4abc8af2bdfda64d7dc351993059c23b96945ab1d66a0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_42",6.25,5.36363636363636,6.75,7,6.85714285714286,6.75,6,6.66666666666667,6,7
"f0b796ce630628693818a5ade0f8903aab6419daade773fd845a87725510ea1e","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","b633c8935003e205630c2d7ef25b37764edfb06b7cb96835bab11c27f4b6ad00","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","732247c41ba596ea297914eb0ad46195909a2033b0838f1bb063b7c0bde978cd","c37c9e8b23d8ab93cc5be7b84fcadf811016670eb8736de87af9a4b59a4c495a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,2,1,5,3,2,6,6,5,4,6,7,7,7,1,6,6,5,5,3,6,5,1,3,5,4,5,3,5,3,6,6,6,5,3,2,5,5,1,7,4,"743b98176c435f7140ca2b71255e97efac1638ef78715e60d03d8e15048dad53","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","7cb542be836b93bd9f3d48bd8bd9f72f209fdfeab78ff049f1cbb6abedb02204","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","5ebb03a58eab55a5b6d4073e052a4b62da7eebf039dc03ddf3964e36ad0b8c34","9dfc0ff9105827f688734fe1fcebb930af4b825697a9cf279df12047943565b9","e33fd1dce295c35425170610194be4d529fc00a05188886bad3b5577b1562df1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_43",4.25,4.54545454545455,5.25,7,6,5.5,4.66666666666667,3.33333333333333,5.5,6
