"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","selectionAlcohol","negativeresponsSelectionAlcohol","informationAlcohol","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.1","Selfidentity_rarelythinkabout","SelfidentityRestrainedAlcohol","Selfidentity_kindofperson","Selfidentity_restrainedalcoholimportant","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselfas","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_givingupalcoholdrinking","Selfidentity_restrainedalcoholdrinkingmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_wouldfeelatalossgivingupwrongbehavior","information.2","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..2","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"5b1b2ba2da77c7a1483e5f67b8eec48ac3229061859626239cd2c0dc153022bd","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","8ea93ff7e68885a04a246681ac5dc75e8a7150341250fc0127f95fbcaf2eba82","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","489a2e617faecdb1915949358e4810d7fb9c0cdd3ae2467d03829b2be16213a4","a25caf2187cc498859c073574770e88b33a90e6b934c04eab646ec7bfcd44371","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77dc569a38091e9e65ad2aadb52e967c84e92f420416169a8a94b977e6fc4707","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","d02cf5b5b994c082fab8ce89858475b404552940d3f330e9ba52b74470444ba0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","3e417bc1859cf03ae57c792c0a1e1ea7ff9bcf8d062be1823cf5cf9411f39bcf","ffaf3cfe80aaea2d2dc24ab9bd27d6914b13cab5e4d8b101f6645a6bed4a1e16","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,2,1,NA,1,5,5,6,5,7,7,1,7,7,4,7,1,5,5,4,6,4,4,5,1,2,3,5,5,4,4,4,5,2,5,5,2,5,4,3,1,5,5,"6958719e33e44e128278875e8e8ccfe9b2171e6efae7a867a0b866a391d94a6e","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","43d3531fe224419a1bf6d4a0cad6fd007927d40f41eee27a52338c893140ed99","ad3ef1ebd368c160bad4abc8af2bdfda64d7dc351993059c23b96945ab1d66a0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_34",4.5,3.90909090909091,5.5,6,5.71428571428571,5,4.33333333333333,5.33333333333333,5,5
"62a9698a56c7a1877086013324e5678a7134b0afdb534baaa811f2e49c70e11a","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","20194768c14638ccb49115fb944ed7eb4de7371925b2c60b7c2dca50a5430d07","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","0fe424534c850ca9b40308ed705db55cad0d1db170a8eb93952c92cff34f16c2","904159a7ff840305ceecc4317f162d3cd97ce10dee71d5eca1f256e9bf1f0304","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,23,NA,2,2,1,NA,1,7,7,7,6,7,5,7,5,7,7,7,1,7,7,2,5,7,7,7,1,6,7,7,7,6,5,7,7,4,7,6,4,7,7,7,1,7,7,"267431b20a8066aa5156e46f1ed5122617668fd92e82d8f50d8a0c8b15879194","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","5e8853aba9071976463aad70aa9d5f5a408ff0c89dd1ae48c861b35911f00cec","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d963ff39c7865aded79f2f0d4fded34c47c18ab997ff15f8cc66da5e5763efd3","4d270448ce2fb25dc2c1873a859f91479c08c3023958ecbd6f66bcadc5d3ff8b","e8ee4aac97f882c3e0edbb797f4d4e6ea2b3cad0a9bcbe2045f5a21550e1b6f7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_35",7,6.27272727272727,6,7,6.42857142857143,5.25,7,7,7,6
"9dde7fcbc38ee65e6812a770904a74e469de610484d180c8ac4d9dcd6ccf428b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","60cb32c7af6fd5a1ff63cacedcd3f94fc197847a7799f307929b6c7249d4b7d5","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","68adb09c52d1c160e396e1b9a4e9a2c3490ad4676187e1b9ff8d446368c44c80","1778d6874b003f23442e93ec4aacbc34f98091b1c2e8b24fc4d764fd8aa5c47b","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,2,1,NA,1,3,5,4,3,7,6,5,6,6,7,7,1,4,5,5,5,3,4,5,1,5,5,6,5,5,2,6,5,1,6,5,2,5,3,3,1,3,5,"5118cf874d834d3fba378482a183b76683c8b81ab6075a98968c0fc65385e466","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_36",5,4.27272727272727,6,6.66666666666667,6.28571428571429,4.75,4,4,4,3
"533f00bb1100402c938a370750dbf1b3291faab6be660503dfd654f504ceb2b8","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","8ea93ff7e68885a04a246681ac5dc75e8a7150341250fc0127f95fbcaf2eba82","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","a0b3f3c146c2ba7a12407b17702ea5ce7139607e75f84d7673f8a85da16fa98b","c99cf1b4c8f7df85ffa2b123175eaaac7bec76952b45557f599c6a377edb1468","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,1,NA,1,5,5,6,6,4,5,6,7,6,7,6,1,6,5,5,6,5,6,6,1,4,3,5,5,5,4,5,5,2,6,3,2,5,5,3,1,5,5,"76ab895c5b1d6bd1cee31cbf1b5dc5b57017487a78ec735a925864c60e58db0a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_37",5,4.18181818181818,5.5,6.33333333333333,5.85714285714286,5.5,5.66666666666667,5.33333333333333,5,6
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416715b22d98fd51984ae45a7ea96363d58b1b23e934c6da73dadb0293024683","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","e7266bb89e956a285b9fbbe2dcb3a860d29ca5c35c8be9718638b3f1fbe92891","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","9619291e8fadf2fbc8581d5b3ce398cc2bb98b0a4e9ced29ded8fdc735dad13a","8310fb6bd75dbcd5139c12f467392b4399078043d6182af2d10766119a3552a2","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,2,1,NA,1,6,6,6,6,6,6,6,6,6,6,6,1,7,7,3,3,6,6,6,1,2,6,6,7,7,4,7,6,5,5,2,5,6,6,2,1,7,6,"0e75b7c2b3ae8ff8669c71cbf587887f4643c1acce1e711d189795718fa5bddd","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","d25c0ef0b5429046e72f3e882c27e2743f7ce1a93727305d5a5e462410bfc95a","4d270448ce2fb25dc2c1873a859f91479c08c3023958ecbd6f66bcadc5d3ff8b","e8ee4aac97f882c3e0edbb797f4d4e6ea2b3cad0a9bcbe2045f5a21550e1b6f7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_39",6.25,4.81818181818182,6,6,6,5,6,6,6.5,6
"f7e97eef1a8fb408a6bf9aa1d5ab6e78c087425e642b47d3644f784e06af6832","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","e75bbdc0f90ec0e64760af921554ff127a183fe463a9a0c0829edfb4e116a099","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","17dca3c28b4e2b841a0f8b93b403b0efacb442057056b9c8f7736d1e9aa413f2","376723bd849668db693a78f67439aba0196545cb58e929a5e56948d6590c03e3","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a4ebd4143ca24c5958a1dbded06e024eb21e8ca5b67f0366d46f28fd0468954","18b93b829a83e5236ce63b3e985f56a542b7e38973f2865473b3b6e301408400","f8aca6854cf24dfb981ed2421603ba95fba9d76b1007ba0e6d37ae939304ffc8","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155ed1828e7ebad4f226fa388a30d8da69f5573bd90c3785d1e87dbdae967fa2","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","de737286a600feb2e9b989a118feef15d90c475d8efc3785c938c4842ac57d8d","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1286c2feb02b7e2516302673bcdecb6984ff594a3e4ed60d0906aa795c9998a3","475537c0028f68c1d399870b024da89575f6bbaa079e4d9350fe7937e2b8930d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,2,2,1,NA,1,5,4,4,5,4,5,4,4,4,5,5,1,5,5,6,6,5,5,6,1,3,4,6,6,5,2,3,5,1,5,5,2,6,5,3,1,5,3,"b3fee75891502a3e202d3bbdfbc45828567301c91167f388b076a7fc552eedfa","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","c347c9e1635f7be084560a6cd33afb1c3a5cae466342cca67695ace3b003628f","2c415ef89679e9ee8391888ad73bd0fe817932bba2e9d29c9935b017a8c2db5b","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","b2a9b12fb5fe4b85064386aea48c034978f6d8adfd8c12901ea6eb409dde2885","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","2631c4eb6853b6a2f5513e178f8aebc037ef46ce0a59ea1509aa45b134ec84f1","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_41",4.75,4.09090909090909,4.25,4.66666666666667,4.42857142857143,5.5,5.33333333333333,4.33333333333333,4,5
"b80da7a1d1711ffa38775faae6aaa69b89f1fb3b627a8b0eb7fc7d6243ce27e3","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","d63a312671d464c3e61119c30294f07bd5eed61cad5ba9d17f0ef6ff2c45009b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","f98ee08ee43598bf00d4fb8e7108f25bfb9c87febd894a90d1e2a707171003c3","113a456800f51225d4cf4f22b9d4fd5fe28ea281d8892aefa8bd60c43a32e14d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,1,NA,1,5,5,4,3,6,6,7,6,5,7,6,1,6,5,5,6,5,4,5,1,3,3,6,5,5,1,4,5,1,5,5,2,6,6,3,1,6,5,"e6a6f1d3e82ac84ccfe3646ece3345376f644a5c948c74a0e21ddc385778a987","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","aac5a5ae4da4b2ea777fbae82167277ca26193aca34781d4017c27bbc2d70b89","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","6b196f57873bb6835f0c7503622cb74a7b0d1d2075d2b49854a6814845146f49","43d3531fe224419a1bf6d4a0cad6fd007927d40f41eee27a52338c893140ed99","ad3ef1ebd368c160bad4abc8af2bdfda64d7dc351993059c23b96945ab1d66a0","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_42",5.25,4.18181818181818,6.25,6,6.14285714285714,5.5,4.66666666666667,4.66666666666667,5.5,3
"12f1e8d7e428bbdeb4856a3e05c3c583ec486bb41fccb5827838ca1cb30bd6a0","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","9a28ffb6cb542ed000a310a70b7868f40fd421436e4ad82574ef36286ed2d391","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","ec0b30d585a71cc9e7677491d576bbdc560128e2852a986d092cfcd564b586f4","23d00774b5b22c173cd75021dc48a0fe6b36530f8a55f6558ffc4ece4280e044","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,1,NA,1,5,7,7,7,7,7,7,7,3,2,4,1,5,6,3,6,7,7,7,1,7,7,7,5,6,5,7,7,6,6,7,3,7,6,2,1,5,6,"85c23a1ca77656ae97e3b4e7f107c29979b54660fff13731f08c07ee4d388472","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","473ebc47027d4409fe8a0d589223ef239c1414e64fcc758d1b9da9b9425c95d8","a28374c0896997b1979d7aa20967a0b8602c223651e0419b5712f23a4a995380","7c22fcc77bca60ee4d32aa6a274823aa80fec49d82faa26bd4725774c1bd8cb1","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_43",6.75,5.81818181818182,7,3,5.28571428571429,5,7,6.33333333333333,5.5,7
"585201991243c618cf19e46dc29ac0150306db6d3d2403487a185687235279ba","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","94303b20644db5f8be244b868fbfbaa990fa51b299958855cdba5754114dae22","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","bd72c51ae7a23a1b8879238cc57909e132f1968db3a3519f4a1cb04d4a985ab4","5201e4a8bbc6594f098ac5e4f895ce4858484fd1c82e09e3bb328c16d720fcc0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,2,1,NA,1,7,6,6,4,5,6,5,6,5,6,5,1,4,7,7,6,7,6,7,1,2,5,5,6,4,5,2,3,4,5,4,3,2,6,3,1,3,5,"525c1c98cf6cb727390634914a3ccfd8f72b52390ca982f9277a6ce39df0fdab","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","fc2733e62f678c6ae17ad65bc8fd6987c635d4d62af11c6bb5be980373248ba7","79c1d81e2ba61c1a0f82e3581340b438b55bf2d24b87772d298fbc99de4204bf","239e5edd05713ec554e9bdcdd7c42c2c242e786291d3985e014eab4a1be168d9","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","06ef3f8dc0455c4d46cea33bbb302687c75d88a445592d371f4a7787074ae689","1c9d954f017a501ad0720b8c5a8e0ce4e757d4784d1f6a0adf4ca0336239eba5","b35c931f301a15aa6100790760eded1fcf3e3359c89aded0f3946be3c1449c60","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"alcohol_44",4,3.54545454545455,5.5,5.33333333333333,5.42857142857143,6,6.66666666666667,6.33333333333333,4,4
