"ResponseID","ResponseSet","Name","ExternalDataReference","EmailAddress","IPAddress","Status","StartDate","EndDate","Finished","informedConsent","age","studyExit","sex","country","information","Intention_intend","Intention2willing","Intention3expect","curBeh","Attitude_bad_good","Attitude_unpleasant_pleasant","Attitude_harmful_beneficial","Attitude_boring_interesting","Importancescale_unimportant_important","Importancescale_notessential_essential","Importancescale_notsignificant_significant","information.1","Injunctivenorm_importantpeople","Injunctivenorm_mostpeopleapprove","Descriptivenorm_closefriends","Descriptivenorm_peoplelikeme","Perceivedcontrol_forme","Perceivedcontrol_reallywantto","Perceivedcontrol_confident","information.2","Selfidentity_rarelythinkabout","Selfidentity_kindofperson","Selfidentity_exercisingenoughimportant","Selfidentity_notthinkingaboutexercisingregularly","Selfidentity_seemyselfas","Selfidentity_concernedwithnotdoingthebehaviorenough","Selfidentity_doingbehaviorimportant","Selfidentity_importantpart","Selfidentity_seemyselffollowingthebehaviorguideline","Selfidentity_wouldfeelatalossgivingupwrongbehavior","Selfidentity_lossgivingupexercising","Selfidentity_concernedwithdoingtherightbehavior","Selfidentity_exercisingenoughmeansmore","Selfidentity_wrongbehaviormeansmorethanjusttheact","Selfidentity_behaviormeansmoretantheactself","information.3","Past_haveused","Past_howoften","VerificationWorkerID","Endscreen","Browser.Meta.Info.Browser","Browser.Meta.Info.Version","Browser.Meta.Info.Operating.System","Browser.Meta.Info.Screen.Resolution","Browser.Meta.Info.Flash.Version","Browser.Meta.Info.Java.Support","Browser.Meta.Info.User.Agent","LocationLatitude","LocationLongitude","LocationAccuracy","NA..1","id","selfIdentitySelected","selfIdentity","attitude","importance","attitudeImportance","perceivedNorms","pbc","intention","pastBehavior","currentBehavior"
"daa11b392ed1743d6891b44aa35af5c2a06e6c881789a2cfb77edb73b0c1089b","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","3d40917254162c2fa0e3f4abedbd456416dac7c5588d05000e55b0e9a76fbf8c","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","89019405d2bd67ab12ce1bd233c381d503421b04e799b26eac509c078c6f6fe5","e6198a484d3e9980455af5dbc21b8be8965a94e9d40695241f401fbd1e0c2d13","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,6,6,6,6,7,7,7,7,7,7,7,1,7,7,7,6,6,6,6,1,2,6,1,5,6,6,6,6,6,5,6,6,1,2,6,1,6,6,"a2efb95b58d13d1e6f30f310810f0f59c0b552e775b5568068c3d4bfbef836b6","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","c314a86e3abecb7b0559a1d2bf0224a44fbc152e0017b0abdd77c4d01f26f2db","74503fcc81bf852878003f29f7aa1d5ad0e31dba341bb20c0a6fb46e7f91e1e2","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","6291956fdcd4956e85526b98c4acdd4a01b489fe032bed2fac01687773440a1c","96f73f22822253ea14586a38f2bcf0c450e30b8a949d9918129f034c73d9b5f4","0f1a0aab01c10a72cfab0191876e3b0f3833a4cc4454e8a1fa293c43365dac26","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_136",6,5.18181818181818,7,7,7,6.75,6,6,6,6
"8bf431e10812bb9993792b2daeeacef6034b90e34e369f0d38606b840de67557","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1d946ed7b7ce4a008bd1d9de9317ce6910cda0182cdc3c0a3629732651a6408b","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","fcd38892111408e3e5f91e6447559936a7472480572355f2ed0f47abfec70d1a","9d4ba01268c187247258df0f79920e0a92f9528b14b8eed82a7e0b9906eec063","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,5,5,5,5,7,3,7,2,7,6,7,1,4,5,6,5,4,5,5,1,5,5,4,4,4,5,4,4,5,7,5,5,1,1,6,1,4,4,"123a75f2c40b0366eb25e1d8873f47511660a42d4424b0f089c3f8daa301da99","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","e27fb5164dc3e1afdfd6ae0d9b6c27e66973d2d2bf148ba9044627b52c5be7f2","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","653f09861aacb6e5a841edd0aa069de1ce6d0bc6c3c6ac5f463e80e9ebf0bb2a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","794cb2057752434e053963d64aa2828c09c9c540002395e234d29897fc32f87c","ad1101a516eed8282a27802a3007d160f9789297478970b0c8b40d54b2df7747","0eb8404c5749e46c18dca907dccbd0b2735b8a615c50a96eaa7cdbc66055c6bc","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_137",4.75,4.63636363636364,4.75,6.66666666666667,5.57142857142857,5,4.66666666666667,5,4,5
"0c243de9509ad69733e7c5d5781924aee7c5b754cec2b8e17f05f06aa4479aa2","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","cc89899d36a7f4b1ec44bb9a9ed348825b697aaa1e7444f66b14ff30ec5d777f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","cf00c33522cfcc1878f09cdd5498cc668dbf389b94353ffab0f0f14831da5535","4784dd2f178bf3c3c748c4847ee2156647d52f4169a19688ca24b8ac078fd269","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,5,5,6,4,6,4,7,4,6,7,6,1,7,7,5,4,6,6,5,1,6,5,2,5,5,6,4,4,5,5,4,5,2,3,5,1,5,6,"f9fd27c70603d18c2c9a6e98f8cc748d0b9ccb8dbe8fc96f16cfea9a2106b6bd","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","4a9c029cfa7445307f4d1d9a404716745ac8852992919fe514db8fda176e13b9","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","653f09861aacb6e5a841edd0aa069de1ce6d0bc6c3c6ac5f463e80e9ebf0bb2a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","9d0a0e3f902488ce41c22436b2fab4c5b162fee3174620016ff9bb2da44a2eb4","fb998c49ee0c2969bee1dad0a08b17e9d9090f74cef929c182cca91c999317b2","3241635a03ee6865458e87bc7093a994b293dd7e4dc7a94dbaf526a7d6f76007","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_138",5,4.81818181818182,5.25,6.33333333333333,5.71428571428571,5.75,5.66666666666667,5.33333333333333,5.5,4
"048174c2525bac0734a38c0c8421d67dde3bc06b2af4031cc2b3aed4945982cc","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","578b4c0ed424914e24d7d16322638cb3c2f3cf191e56938a6567177d91e8da8f","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","2d6bc68c6dd44d0f6da296800c3c55a339347216d25d99cfb11bd4dff4c47f48","b33e3436c23cb59c1c30e3fbc568ea8e593ac39cf84519450f3e6f511e19dc39","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,25,NA,1,1,1,7,7,7,7,7,6,7,4,7,6,6,1,6,7,6,5,7,7,7,1,7,6,1,6,6,1,6,5,7,3,6,5,1,4,6,1,7,7,"4e6b2018ce332f115c5c68fcf217dd2bc7d32cb23f53a6e75543a1d4e3a83ab4","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","5bd35649f0bf7c22ec95fdbfb03085f603b1f6924444ee31da6ababc1d7b0488","9863bbfdfcbf4f687c5c44d3bc56316d1bec7101c8b96f98e3bdd2efab5863ad","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_139",6,5.09090909090909,6,6.33333333333333,6.14285714285714,6,7,7,7,7
"f1a8ba410ca96017c67b93878eb5cd57a9aa6bea0ada9d2f94516705b478cc2c","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","0d9d5c1f68fac2785250809ebecad3d0b0a67cc56a6b0f9b9960a9e26df44f16","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","44c0241d81ce857ef2ba078078b4c7fb4df65956e48ca451119c8d770b1a1572","8aa68de67cd617d40344057c0496659ba70e36e8643b8d9a597aa90e78fb035f","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,2,1,1,7,7,7,7,7,7,7,7,7,7,7,1,4,7,4,4,7,7,7,1,6,7,2,5,6,6,5,5,6,6,5,5,2,2,5,1,7,6,"21d7a7a5aeda0773244180b98b32d000f7a5b259ff963f15ec7271f697ca3c1a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","05fa84622b581b4244fd9ab73ceb69dcabc0c6a1baf52af17925671052dd7542","a8a5dcb2dc02687dd60c5d3fadbe47a510dd313ff9c9cbac7bed8bdd3be02970","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_140",6,5.36363636363636,7,7,7,4.75,7,7,6.5,7
"446d9bb86b80bd2f71558429a257f2102dcd0b1b6c2492bb26c311f3854214a1","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","ae9d045df5b9059d312a862105ef06db04a247af671ad57af744db0730ba3cea","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","a2fe208e5d7194cedee2592f0f12ac4585423be7db42b07ebd2f7755699c8abb","6ac8124d25855176bd6b97ea4c41051c9c3b8d893f5106bd1cc284962488028d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,2,1,1,5,5,6,3,5,3,3,4,2,2,2,1,5,5,6,4,5,6,7,1,4,5,1,4,3,6,6,6,4,5,6,4,2,2,7,1,5,4,"d188c017ca2a797c6ee524836075273416c9ef2b7eb52d76ddbe0429cd5728eb","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","895497d83708acc5c518be1bc4822bbba5df8f6ec5b2c08663fc31740405d59d","66b4c1d87878ad790ee21beddda3aa9397570760b59fed24b6f31b20d1caf5bd","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_141",4,4.72727272727273,3.75,2,3,5,6,5.33333333333333,4.5,3
"17b4641af131fa1c33bd780dbd466ed4b4e486b048fda8620a3c5c256c6a4745","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","02d221d0198402e3869819a6199328e137ecfc9af941436564f874fa25fe278a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","50a2eabd133b58ff2bef8c912a3f70f923e63483372f51598f90d8e5ee2ddb66","6ad79dc36121d5698b24797e822d7e69e9ef141d2c7a480e16247d47217986aa","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,20,NA,2,1,1,7,7,7,6,7,1,7,4,7,7,7,1,7,7,5,2,7,7,7,1,7,6,4,6,5,7,3,2,6,5,5,6,4,4,3,1,6,6,"ba8f5b07574aac13a51ed9cef665c4af10c6cb59f6a4cc1a1eed703f76754508","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","065238c2519372d77f700dc21b31675cbb874bbcf094f55af987a69c2ac2aee3","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","0ec666f7e311eb44040f7664f27916570be2096b3922d3ea48357aa14bcac7bc","281fc9bea13197d35597c7f9f0eec2bd457371a431a9e56da21ee7afc771e4c6","5d8f1381b79e77a788cf4a0280aa0d641cee03cb198114ea1b7f15372471cf28","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_142",5.75,4.90909090909091,4.75,7,5.71428571428571,5.25,7,7,6,6
"3eaeb0eb5c538cf57c8beea4ae602d2e23ab7431f2cd503428650b4521f0fb33","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","2f835fb2a0b28c8e7305c3d71a0b389dbea79d898914ade8c891cead72ad49b0","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","92f6d60bb8ea9423b3c08093d2747e158cfe6f7394fe6e97750156fd2fd9cae9","0c0f7bdf1361a9e9763d198ba5419b366ab6a920c6eeaadedced9c50e38bc964","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,6,6,5,5,6,4,6,2,7,7,5,1,6,6,2,5,7,7,6,1,5,6,2,4,6,5,5,5,6,6,6,6,2,2,5,1,6,7,"c2e3cb5c048ced616957484072ac2eeaeaf0b3fbaf3551f6cbb21e2c842b883a","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","e82a28f186c987d4b885ac04ee44f0c947371c2fc688fc454467eef053a2681e","8162eef44dcab689f59ea443ee5413511b6bec49d880c24b2556e8a607cb0331","18d4f93ed4218bd9244ce52ce98447fed799a581533c57b5f7b739015f7f1ebe","28816dc2d3b232b12dd8df16ceaff17f4a273f1be9104492a6e43e3c0a9810d4","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","dfa40948cfd1990ea1327bca7759425eda5e450201fffb81def70af743b24e08","95182b81dca3786eabb9dd13ba5fe31cd4b5e203b03e974b881907e3e57ba9a1","5355d5fea57ac595ab73c313a5606609baacf2c80e54db7400504ab0bbea4a48","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_143",6,5.18181818181818,4.5,6.33333333333333,5.28571428571429,4.75,6.66666666666667,5.66666666666667,6.5,5
"129e2add3289a4f169ff053cf89eafa51d3c3db58bedba905c8de2eda8f13297","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","34ecaa74c5668c0db3edcba087c295daae7b80c11c4ab1c7321410ece326226a","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","93b13b8a285c482f9409bacd313c56627e6a3c57576ee373645a8c580c3feb94","bbb0f67aecba16d39a3af1c997128c678e6df97c422e5d649884d07f3adfbc6c","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,22,NA,1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,NA,3.9999,3.9999,NA,6,7,7,1,7,6,2,5,3,4,5,5,7,4,5,7,3,4,4,1,7,7,"0ff423c50ecf1e23adafc9fcefbbd52a90f8d16a7dce9e72ebfed3796f40cadb","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","9c391c14b575efd0f99bcabf9635eaba75fa9b7c78aa0782aa328e7727dce6c8","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","b31af91431434c02dcc5f7ad580a38d4a083dcaa5542472f2a9ef818dce4f73e","107ee1bad4cfed1ae65e039fbc835a1142ac8b72c855e384a3bb3503a273a8e9","1d56461cb56abef3f27b9f26dd9c00861a4d2de47be6db314e09786abc5d1fa9","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_144",5.75,5.09090909090909,7,7,7,3.9999,6.66666666666667,7,7,7
"275841e8e3d77c984ec4be27746027532edb6e6794a078ec9514bf077dda4bb5","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","a6eba844574e7d589b6a2dabb19ddca3628398390f61f29a85d4dc143c075f85","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","1cab6f132c60066f601c77255308782540a881f15488f282add2825e816225fe","9a15a8191b643eaf4d57a6edd0fa319f884103099919d6e2e27ad2ce6739ca13","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,24,NA,1,1,1,6,6,6,6,7,4,7,4,7,6,6,1,4,7,4,3,7,7,7,1,5,5,4,4,5,2,1,1,6,6,1,5,4,3,3,1,6,6,"ba5310c6c423c5edc33c6ae8c0df99a24257123d59c3ca435ea6807be1fc37cd","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","eaaecfbe3997ec327887f9ae252ad218dc6fea7b7e4ca90ef6e9f60be55f2b3b","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","806392700dc032552fd13670cacc6bdfb620f3cd3186cae4e879eb0afdb2e559","173fb07aa587861581c7c0914f87620425977d550f6426a56c51b8e52df64af7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_145",5.25,3.81818181818182,5.5,6.33333333333333,5.85714285714286,4.5,7,6,6,6
"bd148c4f343660afa9f079e84dedbdd78dec75d628d84fc6dd8f4b761ab5d5b2","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","7dd32995c2e6216df081f7035f9c58c660ce60e0ae229d44a59cc4098c38ebb9","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","68b7925a1f027d3851ca8afebbf95526cb72672862ae8fd2d12d5637ac93f9e3","d2b1b01809e81b2bbda645faddc641a797b218e3739761c2931c2569768e18ee","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,21,NA,1,1,1,7,7,7,7,7,7,7,7,7,7,7,1,7,6,6,5,5,5,6,1,6,5,2,5,4,3,5,5,6,7,7,5,2,2,5,1,7,7,"90bde3c939a1459ccbd9d19fef8aa0d93a588b1035954009e972603aa0ee647d","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","383d6578071349561d841836cdafa7c16bc53efec2009ac3bcf63a908c0707b4","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","f376a4809dd4e47f0a5b8afbc760fa35857db7625f13223c62dd955f06b9412a","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","84da790febde85b1ae19552e569e6768c781317b80ab09999c2438944b425b04","80e279487216e1ff3cdabd568d3ade2a330da3094d22eed9f37bde5920bbea9a","b4c6d389de2c1a93f50526ae6b15abdf2e0ef717cb6462dbcfb96c16b52bad14","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_146",5,4.81818181818182,7,7,7,6,5.33333333333333,7,7,7
"ded4e7a84499ca35aa53be387aabc5fa4a44ac3ef0a05ad283da5b10bca658eb","217c8bcfa93ad4f5841db8960f237a51c0e19d7fc31e50578ec1b6a69e3e8462","2e1a524bd5cf86f3b356b9010b0d047d2f356672d080accd588e917e95a83792","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","fee75ce7cab7ed50bb8ee356fc63a24662619acb98ebc5a7f32013fd0390dbd0","1f36bd7a2ca46fa0c6261dd5b2d5942c351dbb62cce17a3f59888e6ab28db0a6","7967f4ee6a35663489495b245183f02ca898c8f07c4fe0e608a84e02ca2932e9","efe6dd935d82ac6bacd29d132b98ec1c1dc005174f9608dc972dc303ceb4d192","4dafa0d1353508c28a9e915b2a865bdcf9756f08764242b7391fef9036920f39","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9",1,26,NA,1,1,1,7,7,7,7,7,7,7,7,7,5,7,1,4,6,5,4,7,7,7,1,6,6,1,5,6,2,6,5,6,6,6,5,1,2,6,1,7,7,"9f315b9fc8ad18d8bad404f69efa12e95603dcfda29429380c0b3740307846b0","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","bdbf88b66ad3e15f2f7e1c97c4114db52db4a911c0bf7ad27861378f704a36b3","aac5a5ae4da4b2ea777fbae82167277ca26193aca34781d4017c27bbc2d70b89","d4474fa388d09d275e673574810a4061d94c70807d6052ea5b796a9bcbb281ad","1e567a43e96f9fae73cb5adb6e02e8937030ecb7b704cb8a549db7e6bf8ce358","e840505b6d91e4c40492aa419cc55dfe460fa00aa3ef571217299e1ad38f9477","ef2c2a6879b8440cb8e239815907301e0139df7fc0d1076ea973ac855b7401c9","6b196f57873bb6835f0c7503622cb74a7b0d1d2075d2b49854a6814845146f49","c39f97402b0c3ff256a3360d90deca086ef8ec83eccfd6aa60370b4b97b51364","3fd4f754f037c83df96e8c731faaa22db713097a759e6fdc0ad1bbfd15cc32d7","f07b8b08b11d9660222dbb6a7cdc4b6d5e173f708843b8fcf0775408011bf2f8",NA,"exercise_147",5.75,5.09090909090909,7,6.33333333333333,6.71428571428571,4.75,7,7,7,7
